0.0131197	0.0149297	0.0116908	0.3935	0.442561	0.343255	0.3935	0.442561	0.343255	
0.0144419	0.015178	0.0112457	0.43543	0.450329	0.331192	0.43543	0.450329	0.331192	
0.0164549	0.0155193	0.0110219	0.499339	0.460879	0.325565	0.499339	0.460879	0.325565	
0.01936	0.0159365	0.0109645	0.56401	0.472007	0.321284	0.56401	0.472007	0.321284	
0.0178852	0.0161187	0.0104122	0.523708	0.477971	0.306113	0.523708	0.477971	0.306113	
0.0171028	0.0164235	0.0100945	0.503606	0.487644	0.297775	0.503606	0.487644	0.297775	
0.0168958	0.0168622	0.00998357	0.500157	0.501343	0.295473	0.500157	0.501343	0.295473	
0.0172308	0.0174496	0.0100696	0.512819	0.519521	0.299003	0.512819	0.519521	0.299003	
0.0181666	0.0182053	0.010361	0.543834	0.542796	0.308709	0.543834	0.542796	0.308709	
0.0198821	0.0191559	0.0108866	0.599261	0.571993	0.325564	0.599261	0.571993	0.325564	
0.0227712	0.0203375	0.0117034	0.692334	0.608226	0.351422	0.692334	0.608226	0.351422	
0.027618	0.0217767	0.0128901	0.801666	0.642073	0.378421	0.801666	0.642073	0.378421	
0.0233126	0.0209603	0.0119314	0.672238	0.615942	0.3489	0.672238	0.615942	0.3489	
0.020552	0.0202811	0.0112408	0.597745	0.596972	0.33004	0.597745	0.596972	0.33004	
0.0189784	0.0198091	0.0108418	0.555748	0.583963	0.319517	0.555748	0.583963	0.319517	
0.0182062	0.0195136	0.0106885	0.536286	0.57605	0.316129	0.536286	0.57605	0.316129	
0.0180708	0.0193728	0.0107639	0.535231	0.572621	0.319498	0.535231	0.572621	0.319498	
0.0185339	0.01937	0.0110748	0.551969	0.573208	0.329937	0.551969	0.573208	0.329937	
0.0196624	0.0194928	0.0116531	0.589034	0.577452	0.348536	0.589034	0.577452	0.348536	
0.0216295	0.01973	0.0125605	0.639753	0.584781	0.375181	0.639753	0.584781	0.375181	
0.0190411	0.0199482	0.01287	0.551513	0.591425	0.382566	0.551513	0.591425	0.382566	
0.0170313	0.0202988	0.0133165	0.496557	0.602581	0.397059	0.496557	0.602581	0.397059	
0.0158132	0.020817	0.0140456	0.463611	0.618737	0.420189	0.463611	0.618737	0.420189	
0.015179	0.021532	0.0150859	0.447252	0.640776	0.445361	0.447252	0.640776	0.445361	
0.0149851	0.0223721	0.0149874	0.440577	0.656526	0.440513	0.440577	0.656526	0.440513	
0.0145755	0.0213854	0.0145901	0.430067	0.628038	0.430823	0.430067	0.628038	0.430823	
0.014495	0.0205743	0.0146137	0.429264	0.604937	0.433577	0.429264	0.604937	0.433577	
0.0140038	0.0199328	0.0150647	0.409626	0.586786	0.449168	0.409626	0.586786	0.449168	
0.0131775	0.0194597	0.0160202	0.386732	0.573563	0.480255	0.386732	0.573563	0.480255	
0.0126557	0.0191572	0.0176542	0.372564	0.565354	0.532614	0.372564	0.565354	0.532614	
0.012376	0.0189972	0.0202827	0.365404	0.561345	0.616853	0.365404	0.561345	0.616853	
0.0116904	0.0188346	0.0199637	0.342031	0.5562	0.581661	0.342031	0.5562	0.581661	
0.0110301	0.0187227	0.0185634	0.323987	0.553492	0.544174	0.323987	0.553492	0.544174	
0.0106487	0.0187312	0.0178774	0.313939	0.554394	0.527006	0.313939	0.554394	0.527006	
0.0105066	0.0188725	0.0177972	0.310858	0.559293	0.527535	0.310858	0.559293	0.527535	
0.0105899	0.0191615	0.0183221	0.314448	0.56865	0.546246	0.314448	0.56865	0.546246	
0.0109086	0.0196198	0.0195649	0.325127	0.583134	0.587132	0.325127	0.583134	0.587132	
0.0114982	0.0202751	0.0218097	0.344086	0.603606	0.659795	0.344086	0.603606	0.659795	
0.0124299	0.0211657	0.0256981	0.373662	0.631268	0.786039	0.373662	0.631268	0.786039	
0.0120083	0.0205723	0.024062	0.349928	0.601737	0.690231	0.349928	0.601737	0.690231	
0.0110855	0.0193557	0.0206126	0.324393	0.567065	0.596912	0.324393	0.567065	0.596912	
0.0104826	0.0183815	0.0185731	0.307903	0.539348	0.541769	0.307903	0.539348	0.541769	
0.0101309	0.0176112	0.0174221	0.298612	0.5175	0.511297	0.298612	0.5175	0.511297	
0.00999343	0.0170157	0.0169212	0.29555	0.500702	0.499337	0.29555	0.500702	0.499337	
0.0100556	0.0165731	0.0169759	0.298378	0.488337	0.503626	0.298378	0.488337	0.503626	
0.0103215	0.0162675	0.0175899	0.307316	0.479958	0.524725	0.307316	0.479958	0.524725	
0.0108153	0.0160875	0.0188657	0.323179	0.475248	0.566231	0.323179	0.475248	0.566231	
0.0110879	0.0157906	0.0175092	0.328595	0.465186	0.504575	0.328595	0.465186	0.504575	
0.0112696	0.0154483	0.0151927	0.334964	0.45552	0.440753	0.334964	0.45552	0.440753	
0.0116593	0.0151925	0.0136755	0.347619	0.448385	0.398867	0.347619	0.448385	0.398867	
0.0118185	0.0150429	0.0127064	0.348941	0.444373	0.372293	0.348941	0.444373	0.372293	
0.0117916	0.0149736	0.0121195	0.349444	0.442724	0.35655	0.349444	0.442724	0.35655	
0.0120301	0.0149818	0.0118382	0.357865	0.443364	0.349602	0.357865	0.443364	0.349602	
0.0125602	0.0150672	0.0118274	0.37514	0.446289	0.350584	0.37514	0.446289	0.350584	
0.0134452	0.015231	0.0118764	0.403368	0.451539	0.348797	0.403368	0.451539	0.348797	
0.0148227	0.015494	0.0114461	0.447009	0.459743	0.337187	0.447009	0.459743	0.337187	
0.0169082	0.0158484	0.0112347	0.513182	0.470679	0.33192	0.513182	0.470679	0.33192	
0.0196786	0.0162641	0.0111582	0.573335	0.481738	0.327021	0.573335	0.481738	0.327021	
0.0182147	0.0164562	0.0106108	0.53352	0.488006	0.312012	0.53352	0.488006	0.312012	
0.0174436	0.016771	0.0102973	0.513736	0.497973	0.303794	0.513736	0.497973	0.303794	
0.0172461	0.0172195	0.0101901	0.510564	0.511959	0.301599	0.510564	0.511959	0.301599	
0.0175905	0.0178162	0.0102795	0.523507	0.530411	0.305229	0.523507	0.530411	0.305229	
0.018536	0.0185808	0.0105742	0.554803	0.553942	0.315031	0.554803	0.553942	0.315031	
0.0202583	0.0195387	0.0111023	0.610401	0.583346	0.331951	0.610401	0.583346	0.331951	
0.0231433	0.020726	0.0119198	0.703242	0.619735	0.357814	0.703242	0.619735	0.357814	
0.0279751	0.0221736	0.0131086	0.824911	0.65661	0.387676	0.824911	0.65661	0.387676	
0.0239628	0.0214273	0.0122169	0.690813	0.629626	0.357201	0.690813	0.629626	0.357201	
